state_name,block_code,stage2_works_api,stage2_works_db,delta_fetch_stage2,works_sent_mq,works_processed_function_app,delta_processed_stage2,flagged_works_ai_rule,flagged_works_percen_ai_rule,stage2_works_sent_nic,last_updated_datetime
MAHARASHTRA,1824007,4,4.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829015,5,5.0,0.0,0.0,10.0,-10.0,2.0,20.0,10.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1810005,208,208.0,0.0,0.0,397.0,-397.0,129.0,32.49,397.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1812003,11,11.0,0.0,0.0,21.0,-21.0,1.0,4.76,21.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1808001,6,6.0,0.0,0.0,11.0,-11.0,0.0,0.0,11.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827006,8,8.0,0.0,0.0,15.0,-15.0,1.0,6.67,15.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1815008,160,160.0,0.0,0.0,290.0,-290.0,79.0,27.24,290.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1812004,45,45.0,0.0,0.0,85.0,-85.0,4.0,4.71,85.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824013,21,21.0,0.0,0.0,42.0,-42.0,4.0,9.52,42.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1826004,25,25.0,0.0,0.0,47.0,-47.0,6.0,12.77,47.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1810010,5,5.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1811007,1,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819004,7,7.0,0.0,0.0,13.0,-13.0,1.0,7.69,13.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830010,36,36.0,0.0,0.0,69.0,-69.0,9.0,13.04,69.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806004,18,18.0,0.0,0.0,33.0,-33.0,11.0,33.33,33.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819014,12,12.0,0.0,0.0,21.0,-21.0,2.0,9.52,21.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809013,4,4.0,0.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1816007,100,100.0,0.0,0.0,183.0,-183.0,45.0,24.59,183.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806006,57,57.0,0.0,0.0,114.0,-114.0,8.0,7.02,114.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819016,18,18.0,0.0,0.0,36.0,-36.0,0.0,0.0,36.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1831002,9,9.0,0.0,0.0,15.0,-15.0,4.0,26.67,15.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1802004,16,16.0,0.0,0.0,31.0,-31.0,2.0,6.45,31.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1803008,3,3.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1817013,8,8.0,0.0,0.0,15.0,-15.0,4.0,26.67,15.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1813010,33,33.0,0.0,0.0,61.0,-61.0,10.0,16.39,61.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1814003,33,33.0,0.0,0.0,64.0,-64.0,12.0,18.75,64.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1818006,33,33.0,0.0,0.0,59.0,-59.0,9.0,15.25,59.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1818008,30,30.0,0.0,0.0,50.0,-50.0,20.0,40.0,50.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1811001,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824004,69,69.0,0.0,0.0,122.0,-122.0,30.0,24.59,122.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1812008,7,7.0,0.0,0.0,14.0,-14.0,2.0,14.29,14.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1834008,34,34.0,0.0,0.0,64.0,-64.0,0.0,0.0,64.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819010,47,47.0,0.0,0.0,93.0,-93.0,14.0,15.05,93.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1832007,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1833005,30,30.0,0.0,0.0,57.0,-57.0,10.0,17.54,57.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809007,108,108.0,0.0,0.0,207.0,-207.0,16.0,7.73,207.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1810002,16,16.0,0.0,0.0,32.0,-32.0,4.0,12.5,32.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827013,50,50.0,0.0,0.0,97.0,-97.0,5.0,5.15,97.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1808002,4,4.0,0.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1828024,77,77.0,0.0,0.0,142.0,-142.0,29.0,20.42,142.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1825012,34,34.0,0.0,0.0,65.0,-65.0,5.0,7.69,65.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1815005,357,357.0,0.0,0.0,676.0,-676.0,54.0,7.99,676.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1805002,8,8.0,0.0,0.0,15.0,-15.0,2.0,13.33,15.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806012,4,4.0,0.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1826001,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1811006,109,109.0,0.0,0.0,212.0,-212.0,55.0,25.94,212.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819005,11,11.0,0.0,0.0,21.0,-21.0,8.0,38.1,21.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830011,9,9.0,0.0,0.0,18.0,-18.0,2.0,11.11,18.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819013,5,5.0,0.0,0.0,10.0,-10.0,4.0,40.0,10.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1813006,4,4.0,0.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806007,29,29.0,0.0,0.0,53.0,-53.0,5.0,9.43,53.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809002,25,25.0,0.0,0.0,49.0,-49.0,6.0,12.24,49.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1817016,74,74.0,0.0,0.0,141.0,-141.0,1.0,0.71,141.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1822001,1,1.0,0.0,0.0,2.0,-2.0,2.0,100.0,2.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1826007,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1833008,118,118.0,0.0,0.0,220.0,-220.0,90.0,40.91,220.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827014,52,52.0,0.0,0.0,103.0,-103.0,6.0,5.83,103.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1803007,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1825017,20,20.0,0.0,0.0,40.0,-40.0,7.0,17.5,40.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1814008,10,10.0,0.0,0.0,18.0,-18.0,1.0,5.56,18.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1821008,10,10.0,0.0,0.0,19.0,-19.0,2.0,10.53,19.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1817012,57,57.0,0.0,0.0,99.0,-99.0,5.0,5.05,99.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1818009,6,6.0,0.0,0.0,10.0,-10.0,0.0,0.0,10.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806011,14,14.0,0.0,0.0,27.0,-27.0,1.0,3.7,27.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1807001,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1817009,19,19.0,0.0,0.0,36.0,-36.0,0.0,0.0,36.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1832008,7,7.0,0.0,0.0,11.0,-11.0,0.0,0.0,11.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1825013,40,40.0,0.0,0.0,74.0,-74.0,5.0,6.76,74.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1818007,4,4.0,0.0,0.0,7.0,-7.0,2.0,28.57,7.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809008,44,44.0,0.0,0.0,85.0,-85.0,8.0,9.41,85.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829009,32,32.0,0.0,0.0,56.0,-56.0,10.0,17.86,56.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829011,25,25.0,0.0,0.0,49.0,-49.0,5.0,10.2,49.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809014,7,7.0,0.0,0.0,13.0,-13.0,0.0,0.0,13.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1803011,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1812001,19,19.0,0.0,0.0,37.0,-37.0,3.0,8.11,37.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1828021,48,48.0,0.0,0.0,90.0,-90.0,2.0,2.22,90.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1808009,17,17.0,0.0,0.0,34.0,-34.0,8.0,23.53,34.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1823003,2,2.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1805007,7,7.0,0.0,0.0,14.0,-14.0,2.0,14.29,14.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1802015,24,24.0,0.0,0.0,38.0,-38.0,1.0,2.63,38.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830005,36,36.0,0.0,0.0,71.0,-71.0,7.0,9.86,71.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824005,3,3.0,0.0,0.0,6.0,-6.0,2.0,33.33,6.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827004,67,67.0,0.0,0.0,125.0,-125.0,19.0,15.2,125.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1805001,2,2.0,0.0,0.0,4.0,-4.0,2.0,50.0,4.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1834010,235,235.0,0.0,0.0,454.0,-454.0,60.0,13.22,454.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1802010,53,53.0,0.0,0.0,100.0,-100.0,20.0,20.0,100.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806002,112,112.0,0.0,0.0,207.0,-207.0,30.0,14.49,207.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1806001,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1822002,47,47.0,0.0,0.0,85.0,-85.0,4.0,4.71,85.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1815006,97,97.0,0.0,0.0,188.0,-188.0,9.0,4.79,188.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1804004,101,101.0,0.0,0.0,188.0,-188.0,19.0,10.11,188.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824011,231,231.0,0.0,0.0,421.0,-421.0,86.0,20.43,421.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1826006,21,21.0,0.0,0.0,40.0,-40.0,0.0,0.0,40.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1813007,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830004,123,123.0,0.0,0.0,234.0,-234.0,38.0,16.24,234.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1832001,51,51.0,0.0,0.0,96.0,-96.0,6.0,6.25,96.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819008,65,65.0,0.0,0.0,110.0,-110.0,6.0,5.45,110.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1818010,9,9.0,0.0,0.0,15.0,-15.0,0.0,0.0,15.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1809005,15,15.0,0.0,0.0,26.0,-26.0,0.0,0.0,26.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1814005,27,27.0,0.0,0.0,50.0,-50.0,2.0,4.0,50.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1821002,26,26.0,0.0,0.0,52.0,-52.0,0.0,0.0,52.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1822008,7,7.0,0.0,0.0,13.0,-13.0,4.0,30.77,13.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1817011,17,17.0,0.0,0.0,33.0,-33.0,0.0,0.0,33.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1811009,3,3.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1804008,16,16.0,0.0,0.0,31.0,-31.0,12.0,38.71,31.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1813001,7,7.0,0.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1834006,185,185.0,0.0,0.0,332.0,-332.0,25.0,7.53,332.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1810014,61,61.0,0.0,0.0,117.0,-117.0,29.0,24.79,117.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1821005,123,123.0,0.0,0.0,225.0,-225.0,27.0,12.0,225.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824015,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827003,10,10.0,0.0,0.0,18.0,-18.0,0.0,0.0,18.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1812006,10,10.0,0.0,0.0,18.0,-18.0,2.0,11.11,18.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1832005,82,82.0,0.0,0.0,148.0,-148.0,13.0,8.78,148.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1810004,66,66.0,0.0,0.0,122.0,-122.0,16.0,13.11,122.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829002,42,42.0,0.0,0.0,77.0,-77.0,19.0,24.68,77.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829004,86,86.0,0.0,0.0,157.0,-157.0,24.0,15.29,157.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1820036,19,19.0,0.0,0.0,25.0,-25.0,3.0,12.0,25.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1829016,49,49.0,0.0,0.0,94.0,-94.0,16.0,17.02,94.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1819002,55,55.0,0.0,0.0,94.0,-94.0,8.0,8.51,94.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1824008,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830012,41,41.0,0.0,0.0,75.0,-75.0,10.0,13.33,75.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1807002,29,29.0,0.0,0.0,55.0,-55.0,3.0,5.45,55.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1828026,34,34.0,0.0,0.0,63.0,-63.0,7.0,11.11,63.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830002,76,76.0,0.0,0.0,136.0,-136.0,27.0,19.85,136.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1830008,71,71.0,0.0,0.0,129.0,-129.0,4.0,3.1,129.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1822010,15,15.0,0.0,0.0,27.0,-27.0,0.0,0.0,27.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1825006,24,24.0,0.0,0.0,41.0,-41.0,6.0,14.63,41.0,2024-06-18 04:48:28.868147+00:00
MAHARASHTRA,1827009,5,5.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3408009,36,36.0,0.0,0.0,67.0,-67.0,18.0,26.87,67.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3409005,76,76.0,0.0,0.0,134.0,-134.0,21.0,15.67,134.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3415037,82,82.0,0.0,0.0,157.0,-157.0,21.0,13.38,157.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3416014,148,148.0,0.0,0.0,276.0,-276.0,25.0,9.06,276.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3403003,87,87.0,0.0,0.0,161.0,-161.0,4.0,2.48,161.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3415042,44,44.0,0.0,0.0,81.0,-81.0,9.0,11.11,81.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3420008,28,28.0,0.0,0.0,49.0,-49.0,5.0,10.2,49.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401016,14,14.0,0.0,0.0,25.0,-25.0,0.0,0.0,25.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3405002,23,23.0,0.0,0.0,45.0,-45.0,5.0,11.11,45.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3419003,54,54.0,0.0,0.0,103.0,-103.0,8.0,7.77,103.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3407006,45,45.0,0.0,0.0,84.0,-84.0,14.0,16.67,84.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401020,16,16.0,0.0,0.0,29.0,-29.0,15.0,51.72,29.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401006,25,25.0,0.0,0.0,50.0,-50.0,1.0,2.0,50.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3417010,45,45.0,0.0,0.0,79.0,-79.0,41.0,51.9,79.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3404006,45,45.0,0.0,0.0,86.0,-86.0,23.0,26.74,86.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3422005,105,105.0,0.0,0.0,192.0,-192.0,33.0,17.19,192.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3414003,46,46.0,0.0,0.0,88.0,-88.0,14.0,15.91,88.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3416006,25,25.0,0.0,0.0,48.0,-48.0,9.0,18.75,48.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3406001,388,388.0,0.0,0.0,689.0,-689.0,67.0,9.72,689.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3406007,188,188.0,0.0,0.0,351.0,-351.0,26.0,7.41,351.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401015,15,15.0,0.0,0.0,27.0,-27.0,3.0,11.11,27.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3422007,67,67.0,0.0,0.0,133.0,-133.0,18.0,13.53,133.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3402004,20,20.0,0.0,0.0,37.0,-37.0,0.0,0.0,37.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3409004,89,89.0,0.0,0.0,163.0,-163.0,25.0,15.34,163.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3408010,149,149.0,0.0,0.0,279.0,-279.0,54.0,19.35,279.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3408004,87,87.0,0.0,0.0,156.0,-156.0,30.0,19.23,156.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401009,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3413001,4,4.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3415041,27,27.0,0.0,0.0,50.0,-50.0,7.0,14.0,50.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3417006,56,56.0,0.0,0.0,101.0,-101.0,8.0,7.92,101.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3416002,16,16.0,0.0,0.0,28.0,-28.0,9.0,32.14,28.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3408002,126,126.0,0.0,0.0,231.0,-231.0,59.0,25.54,231.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3403008,32,32.0,0.0,0.0,55.0,-55.0,10.0,18.18,55.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3420009,1,1.0,0.0,0.0,1.0,-1.0,1.0,100.0,1.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401007,130,130.0,0.0,0.0,221.0,-221.0,43.0,19.46,221.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3421007,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3401013,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3419002,82,82.0,0.0,0.0,144.0,-144.0,12.0,8.33,144.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3407003,27,27.0,0.0,0.0,45.0,-45.0,22.0,48.89,45.0,2024-06-18 04:48:28.868147+00:00
JHARKHAND,3411005,13,13.0,0.0,0.0,12.0,-12.0,0.0,0.0,12.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2001001,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2001005,2,2.0,0.0,0.0,3.0,-3.0,2.0,66.67,3.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2001006,9,9.0,0.0,0.0,16.0,-16.0,2.0,12.5,16.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2001007,22,22.0,0.0,0.0,31.0,-31.0,6.0,19.35,31.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2002001,14,14.0,0.0,0.0,27.0,-27.0,3.0,11.11,27.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2002003,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2002004,6,6.0,0.0,0.0,12.0,-12.0,2.0,16.67,12.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2003002,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2003008,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2003011,3,3.0,0.0,0.0,4.0,-4.0,1.0,25.0,4.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2003012,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2004001,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2004002,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2005001,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2007006,17,17.0,0.0,0.0,34.0,-34.0,4.0,11.76,34.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2008002,12,12.0,0.0,0.0,17.0,-17.0,5.0,29.41,17.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2008005,5,5.0,0.0,0.0,10.0,-10.0,2.0,20.0,10.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2009005,14,14.0,0.0,0.0,28.0,-28.0,2.0,7.14,28.0,2024-06-18 04:48:28.868147+00:00
MANIPUR,2009007,24,24.0,0.0,0.0,44.0,-44.0,0.0,0.0,44.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2101007,7,7.0,0.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2101008,29,29.0,0.0,0.0,58.0,-58.0,10.0,17.24,58.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2101009,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2102002,11,11.0,0.0,0.0,22.0,-22.0,0.0,0.0,22.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2102003,1,1.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2102005,3,3.0,0.0,0.0,6.0,-6.0,2.0,33.33,6.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2102006,4,4.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2102009,15,15.0,0.0,0.0,30.0,-30.0,0.0,0.0,30.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2103001,9,9.0,0.0,0.0,18.0,-18.0,0.0,0.0,18.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2103003,7,7.0,0.0,0.0,13.0,-13.0,1.0,7.69,13.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2103004,12,12.0,0.0,0.0,18.0,-18.0,1.0,5.56,18.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2103006,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2104001,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2104002,4,4.0,0.0,0.0,7.0,-7.0,0.0,0.0,7.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2104003,6,6.0,0.0,0.0,11.0,-11.0,0.0,0.0,11.0,2024-06-18 04:48:28.868147+00:00
MEGHALAYA,2104004,8,8.0,0.0,0.0,15.0,-15.0,5.0,33.33,15.0,2024-06-18 04:48:28.868147+00:00
